LoanAmount,City,State,Zip,NAICSCode,BusinessType,RaceEthnicity,Gender,Veteran,NonProfit,JobsReported,DateApproved,Lender,CD,NAICSTitle
13100.0,Wailuku,HI,96793,484220,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Central Pacific Bank,HI-02,"Specialized freight (except used goods) trucking, local"
13100.0,Hilo,HI,96720,621498,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-14T00:00:00Z,Central Pacific Bank,HI-02,All other outpatient care centers
13100.0,Kailua Kona,HI,96740,531110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-15T00:00:00Z,Central Pacific Bank,HI-02,Lessors of residential buildings and dwellings
13100.0,Kihei,HI,96753,111150,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-07-26T00:00:00Z,MBE Capital Partners,HI-02,Corn farming
13100.0,Honolulu,HI,96814,238990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-02T00:00:00Z,Central Pacific Bank,HI-01,All other specialty trade contractors
13100.0,Lihue,HI,96766,423440,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-02T00:00:00Z,"American Savings Bank, FSB",HI-02,Other commercial equipment merchant wholesalers
13097.0,Honolulu,HI,96814,621330,Limited Liability Company,Asian,Female Owned,Non-Veteran,False,1.0,2020-04-15T00:00:00Z,Central Pacific Bank,HI-01,Offices of mental health practitioners (except physicians)
13095.0,Honolulu,HI,96819,722513,Corporation,Unanswered,Unanswered,Unanswered,False,5.0,2020-05-08T00:00:00Z,Bank of Hawaii,HI-01,Limited-service restaurants
13092.0,Honolulu,HI,96837,541990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-06-19T00:00:00Z,Bank of Hawaii,HI-01,"All other professional, scientific, and technical services"
13087.0,Kailua Kona,HI,96740,561790,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-15T00:00:00Z,Bank of Hawaii,HI-02,Other services to buildings and dwellings
13077.0,Kaneohe,HI,96744,423310,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-28T00:00:00Z,Bank of Hawaii,HI-02,"Lumber, plywood, millwork, and wood panel merchant wholesalers"
13075.0,Honolulu,HI,96817,621340,Limited Liability Company,Asian,Unanswered,Unanswered,False,1.0,2020-04-09T00:00:00Z,HawaiiUSA FCU,HI-01,"Offices of physical, occupational and speech therapists, and audiologists"
13075.0,Honolulu,HI,96822,541430,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-15T00:00:00Z,Bank of Hawaii,HI-01,Graphic design services
13074.0,Honolulu,HI,96816,611610,Non-Profit Organization,Unanswered,Unanswered,Unanswered,True,2.0,2020-05-05T00:00:00Z,First Hawaiian Bank,HI-01,Fine arts schools
13070.63,Honolulu,HI,96815,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-08-07T00:00:00Z,Cross River Bank,HI-01,Offices of real estate agents and brokers
13070.0,Waipahu,HI,96797,531110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Bank of Hawaii,HI-01,Lessors of residential buildings and dwellings
13060.0,Honolulu,HI,96813,812990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-15T00:00:00Z,Bank of Hawaii,HI-01,All other personal services
13050.0,Mililani,HI,96789,236115,Partnership,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-10T00:00:00Z,HawaiiUSA FCU,HI-01,New single-family housing construction (except for-sale builders)
13048.0,Kapaa,HI,96746,238220,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-02,Plumbing and hvac contractors
13047.0,Mililani,HI,96789,621340,Limited Liability Company,Unanswered,Female Owned,Unanswered,False,1.0,2020-04-12T00:00:00Z,HawaiiUSA FCU,HI-01,"Offices of physical, occupational and speech therapists, and audiologists"
13041.68,Kailua Kona,HI,96740,562998,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-30T00:00:00Z,Hawaii Community FCU,HI-02,All other miscellaneous waste management services
13039.55,Honolulu,HI,96825,611620,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-29T00:00:00Z,Celtic Bank Corporation,HI-01,Sports and recreation instruction
13030.0,Anahola,HI,96703,424480,Corporation,Unanswered,Unanswered,Unanswered,False,7.0,2020-04-29T00:00:00Z,Gather FCU,HI-02,Fresh fruit and vegetable merchant wholesalers
13025.0,Honolulu,HI,96813,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-28T00:00:00Z,Bank of Hawaii,HI-01,Offices of real estate agents and brokers
13014.0,Mililani,HI,96789,541990,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-04T00:00:00Z,Cross River Bank,HI-01,"All other professional, scientific, and technical services"
13010.0,Kalaheo,HI,96741,238350,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-02,Finish carpentry contractors
13007.5,Lihue,HI,96766,487110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-04T00:00:00Z,First Hawaiian Bank,HI-02,"Scenic and sightseeing transportation, land"
13004.0,Honolulu,HI,96817,561499,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-02T00:00:00Z,"Bank of America, National Association",HI-01,All other business support services
13000.0,Aiea,HI,96701,446120,Corporation,Unanswered,Unanswered,Unanswered,False,6.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,Cosmetic and beauty supply stores
13000.0,Kapolei,HI,96707,713120,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,7.0,2020-04-28T00:00:00Z,"American Savings Bank, FSB",HI-02,Amusement arcades
13000.0,Maunaloa,HI,96770,531210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,"JPMorgan Chase Bank, National Association",HI-02,Offices of real estate agents and brokers
13000.0,Honolulu,HI,96817,541211,Sole Proprietorship,Unanswered,Unanswered,Non-Veteran,False,1.0,2020-04-28T00:00:00Z,"American Savings Bank, FSB",HI-01,Offices of certified public accountants
13000.0,Honolulu,HI,96814,999990,Corporation,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-28T00:00:00Z,Central Pacific Bank,HI-01,Unclassified
13000.0,Aiea,HI,96701,713940,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-04T00:00:00Z,Central Pacific Bank,HI-01,Fitness and recreational sports centers
13000.0,Wailuku,HI,96793,541921,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-28T00:00:00Z,"American Savings Bank, FSB",HI-02,"Photography studios, portrait"
13000.0,Paia,HI,96779,531312,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,"American Savings Bank, FSB",HI-02,Nonresidential property managers
13000.0,Haiku,HI,96708,339920,Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-15T00:00:00Z,First Hawaiian Bank,HI-02,Sporting and athletic goods manufacturing
13000.0,Honolulu,HI,96813,444220,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-10T00:00:00Z,Central Pacific Bank,HI-01,"Nursery, garden, and farm supply stores"
13000.0,Honolulu,HI,96814,561510,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-16T00:00:00Z,First Hawaiian Bank,HI-01,Travel agencies
13000.0,Wahiawa,HI,96786,562119,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-29T00:00:00Z,"American Savings Bank, FSB",HI-02,Other waste collection
13000.0,Honolulu,HI,96826,485310,Independent Contractors,Asian,Male Owned,Non-Veteran,False,1.0,2020-05-08T00:00:00Z,Hawaii National Bank,HI-01,Taxi and ridesharing services
13000.0,Kihei,HI,96753,485310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-06-26T00:00:00Z,First Home Bank,HI-02,Taxi and ridesharing services
13000.0,Honolulu,HI,96813,721199,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,7.0,2020-04-05T00:00:00Z,"American Savings Bank, FSB",HI-01,All other traveler accommodation
13000.0,Kihei,HI,96753,611620,Corporation,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Sports and recreation instruction
13000.0,Honolulu,HI,96813,541613,Corporation,Hispanic,Male Owned,Unanswered,False,2.0,2020-04-05T00:00:00Z,"American Savings Bank, FSB",HI-01,Marketing consulting services
13000.0,Honolulu,HI,96813,713940,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-06T00:00:00Z,"American Savings Bank, FSB",HI-01,Fitness and recreational sports centers
13000.0,Kailua Kona,HI,96740,621310,Subchapter S Corporation,Unanswered,Male Owned,Unanswered,False,3.0,2020-04-06T00:00:00Z,"American Savings Bank, FSB",HI-02,Offices of chiropractors
13000.0,Honolulu,HI,96815,541611,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,Central Pacific Bank,HI-01,Administrative management and general management consulting services
13000.0,Honolulu,HI,96814,485310,Independent Contractors,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-13T00:00:00Z,Central Pacific Bank,HI-01,Taxi and ridesharing services
13000.0,Honolulu,HI,96819,423990,Corporation,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Central Pacific Bank,HI-01,Other miscellaneous durable goods merchant wholesalers
13000.0,Honolulu,HI,96813,722310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,Central Pacific Bank,HI-01,Food service contractors
13000.0,Honolulu,HI,96814,524210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-15T00:00:00Z,Central Pacific Bank,HI-01,Insurance agencies and brokerages
13000.0,Kailua,HI,96734,442110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-07T00:00:00Z,"American Savings Bank, FSB",HI-02,Furniture stores
13000.0,Kailua Kona,HI,96740,713990,Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-14T00:00:00Z,Central Pacific Bank,HI-02,All other amusement and recreation industries
13000.0,Honolulu,HI,96817,722513,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,3.0,2020-04-30T00:00:00Z,"American Savings Bank, FSB",HI-01,Limited-service restaurants
13000.0,Keaau,HI,96749,541199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,"American Savings Bank, FSB",HI-02,All other legal services
13000.0,Ewa Beach,HI,96706,561730,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-01T00:00:00Z,"American Savings Bank, FSB",HI-01,Landscaping services
13000.0,Honolulu,HI,96813,541219,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,,2020-06-18T00:00:00Z,"Fundbox, Inc.",HI-01,Other accounting services
13000.0,Honolulu,HI,96815,453220,Corporation,Unanswered,Male Owned,Non-Veteran,False,4.0,2020-04-09T00:00:00Z,Central Pacific Bank,HI-01,"Gift, novelty, and souvenir stores"
13000.0,Honolulu,HI,96818,812112,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-01T00:00:00Z,Central Pacific Bank,HI-01,Beauty salons
13000.0,Honolulu,HI,96815,541410,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-02T00:00:00Z,"American Savings Bank, FSB",HI-01,Interior design services
13000.0,Honolulu,HI,96815,448310,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-09T00:00:00Z,Bank of Hawaii,HI-01,Jewelry stores
13000.0,Honolulu,HI,96816,454390,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-20T00:00:00Z,Central Pacific Bank,HI-01,Other direct selling establishments
12997.0,Hilo,HI,96720,621111,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Offices of physicians (except mental health specialists)
12997.0,Koloa,HI,96756,,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-03T00:00:00Z,"U.S. Bank, National Association",HI-02,
12992.5,Hilo,HI,96720,531190,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,,2020-08-07T00:00:00Z,"Fundbox, Inc.",HI-02,Lessors of other real estate property
12982.0,Koloa,HI,96756,541310,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-06-23T00:00:00Z,WebBank,HI-02,Architectural services
12972.0,Honolulu,HI,96813,722513,Corporation,Unanswered,Unanswered,Unanswered,False,4.0,2020-04-28T00:00:00Z,First Hawaiian Bank,HI-01,Limited-service restaurants
12957.0,Honolulu,HI,96821,812990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-30T00:00:00Z,First Hawaiian Bank,HI-01,All other personal services
12935.0,Kailua,HI,96734,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-03T00:00:00Z,Bank of Hawaii,HI-02,Offices of real estate agents and brokers
12930.0,Paia,HI,96779,453210,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-15T00:00:00Z,Bank of Hawaii,HI-02,Office supplies and stationery stores
12930.0,Kailua Kona,HI,96740,532111,Corporation,Unanswered,Unanswered,Unanswered,False,,2020-04-12T00:00:00Z,Bank of Hawaii,HI-02,Passenger car rental
12920.0,Kaneohe,HI,96744,512110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-15T00:00:00Z,Bank of Hawaii,HI-02,Motion picture and video production
12915.0,Kailua Kona,HI,96740,624190,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-14T00:00:00Z,Bank of Hawaii,HI-02,Other individual and family services
12911.0,Waimanalo,HI,96795,111411,Corporation,Unanswered,Male Owned,Non-Veteran,False,5.0,2020-04-28T00:00:00Z,"Farm Bureau Bank, FSB",HI-02,Mushroom production
12905.0,Honolulu,HI,96813,812112,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-15T00:00:00Z,First Hawaiian Bank,HI-01,Beauty salons
12902.0,Honolulu,HI,96813,337212,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-14T00:00:00Z,Central Pacific Bank,HI-01,Custom architectural woodwork and millwork manufacturing
12900.0,Wahiawa,HI,96786,561990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-28T00:00:00Z,Central Pacific Bank,HI-02,All other support services
12900.0,Honolulu,HI,96825,541410,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-10T00:00:00Z,"American Savings Bank, FSB",HI-01,Interior design services
12900.0,Honolulu,HI,96815,423940,Limited Liability Company,Unanswered,Male Owned,Non-Veteran,False,3.0,2020-04-11T00:00:00Z,"American Savings Bank, FSB",HI-01,"Jewelry, watch, precious stone, and precious metal merchant wholesalers"
12900.0,Kailua Kona,HI,96740,531110,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,Lessors of residential buildings and dwellings
12900.0,Honolulu,HI,96814,531210,Corporation,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-09T00:00:00Z,Central Pacific Bank,HI-01,Offices of real estate agents and brokers
12900.0,Honolulu,HI,96817,999990,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-05T00:00:00Z,Central Pacific Bank,HI-01,Unclassified
12900.0,Wailuku,HI,96793,445110,Sole Proprietorship,Asian,Female Owned,Non-Veteran,False,0.0,2020-04-05T00:00:00Z,Central Pacific Bank,HI-02,Supermarkets and other grocery retailers (except convenience retailers)
12900.0,Ewa Beach,HI,96706,812310,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-05-12T00:00:00Z,Central Pacific Bank,HI-01,Coin-operated laundries and drycleaners
12900.0,Honolulu,HI,96813,236115,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,5.0,2020-04-06T00:00:00Z,Central Pacific Bank,HI-01,New single-family housing construction (except for-sale builders)
12900.0,Honolulu,HI,96813,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-04-27T00:00:00Z,First Hawaiian Bank,HI-01,Offices of real estate agents and brokers
12900.0,Honolulu,HI,96813,541110,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-30T00:00:00Z,"American Savings Bank, FSB",HI-01,Offices of lawyers
12900.0,Haiku,HI,96708,812199,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-19T00:00:00Z,"American Savings Bank, FSB",HI-02,Other personal care services
12897.0,Lahaina,HI,96761,531210,Self-Employed Individuals,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-30T00:00:00Z,Central Pacific Bank,HI-02,Offices of real estate agents and brokers
12892.0,Lahaina,HI,96761,541921,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-02,"Photography studios, portrait"
12887.0,Hilo,HI,96720,561730,Sole Proprietorship,Unanswered,Male Owned,Unanswered,False,3.0,2020-04-10T00:00:00Z,HawaiiUSA FCU,HI-02,Landscaping services
12870.0,Mililani,HI,96789,611620,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,,2020-04-15T00:00:00Z,Bank of Hawaii,HI-01,Sports and recreation instruction
12855.0,Waianae,HI,96792,531320,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,0.0,2020-06-08T00:00:00Z,Central Pacific Bank,HI-02,Offices of real estate appraisers
12852.0,Makawao,HI,96768,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-22T00:00:00Z,Bank of Hawaii,HI-02,Offices of real estate agents and brokers
12850.0,Pearl City,HI,96782,531210,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,0.0,2020-04-28T00:00:00Z,Bank of Hawaii,HI-01,Offices of real estate agents and brokers
12847.5,Kahului,HI,96733,811198,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,4.0,2020-05-01T00:00:00Z,First Hawaiian Bank,HI-02,All other automotive repair and maintenance
12845.0,Kailua,HI,96734,339910,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-08T00:00:00Z,Bank of Hawaii,HI-02,Jewelry and silverware manufacturing
12844.0,Waipahu,HI,96797,441310,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-14T00:00:00Z,First Hawaiian Bank,HI-01,Automotive parts and accessories stores
12835.0,Honolulu,HI,96837,512110,Limited Liability Company,Unanswered,Male Owned,Non-Veteran,False,1.0,2020-04-27T00:00:00Z,Bank of Hawaii,HI-01,Motion picture and video production
12830.0,Hana,HI,96713,721191,Sole Proprietorship,Unanswered,Unanswered,Unanswered,False,10.0,2020-04-12T00:00:00Z,Bank of Hawaii,HI-02,Bed-and-breakfast inns
12830.0,Honolulu,HI,96815,531210,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,1.0,2020-05-20T00:00:00Z,First Hawaiian Bank,HI-01,Offices of real estate agents and brokers
12812.0,Honolulu,HI,96817,541810,Subchapter S Corporation,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-08T00:00:00Z,WebBank,HI-01,Advertising agencies
12805.0,Kula,HI,96790,561730,Limited Liability Company,Unanswered,Unanswered,Unanswered,False,2.0,2020-05-06T00:00:00Z,First Hawaiian Bank,HI-02,Landscaping services
